     tim; pos; vol; res; tur; rat; amp; pow; eAd; eFl; sMs; sKh; 
  349.55; 1; 725; 4.456; 29.095; 0.236; 38.398; 27838.55; 47.309; 2997060.388; 13.376; 48.154; 
  349.57; 1; 725; 4.456; 29.095; 0.236; 38.398; 27838.55; 47.309; 2997107.697; 13.377; 48.157; 
  349.58; 1; 725; 4.456; 29.096; 0.236; 38.398; 27838.55; 47.309; 2997155.006; 13.377; 48.157; 
  349.60; 1; 725; 4.456; 29.096; 0.236; 38.398; 27838.55; 47.309; 2997202.315; 13.377; 48.157; 
  349.62; 1; 725; 4.456; 29.096; 0.236; 38.398; 27838.55; 47.309; 2997249.624; 13.377; 48.157; 
  349.63; 1; 725; 4.456; 29.096; 0.236; 38.398; 27838.55; 47.309; 2997296.933; 13.377; 48.157; 
  349.65; 1; 725; 4.456; 29.096; 0.236; 38.398; 27838.55; 47.309; 2997344.242; 13.377; 48.157; 
  349.67; 1; 725; 4.456; 29.097; 0.236; 38.398; 27838.55; 47.309; 2997391.551; 13.377; 48.157; 
  349.68; 1; 725; 4.456; 29.097; 0.236; 38.398; 27838.55; 47.309; 2997438.86; 13.377; 48.157; 
  349.70; 1; 725; 4.456; 29.097; 0.236; 38.398; 27838.55; 47.309; 2997486.169; 13.377; 48.157; 
  349.72; 1; 725; 4.456; 29.097; 0.236; 38.398; 27838.55; 47.309; 2997533.478; 13.377; 48.157; 
  349.73; 1; 725; 4.456; 29.098; 0.236; 38.398; 27838.55; 47.309; 2997580.787; 13.378; 48.161; 
  349.75; 1; 725; 4.456; 29.098; 0.236; 38.398; 27838.55; 47.309; 2997628.096; 13.378; 48.161; 
  349.77; 1; 725; 4.456; 29.098; 0.236; 38.398; 27838.55; 47.309; 2997675.405; 13.378; 48.161; 
  349.78; 1; 725; 4.456; 29.098; 0.236; 38.398; 27838.55; 47.309; 2997722.714; 13.378; 48.161; 
  349.80; 1; 725; 4.456; 29.099; 0.236; 38.398; 27838.55; 47.309; 2997770.023; 13.378; 48.161; 
  349.82; 1; 725; 4.456; 29.099; 0.236; 38.398; 27838.55; 47.309; 2997817.332; 13.378; 48.161; 
  349.83; 1; 725; 4.456; 29.099; 0.236; 38.398; 27838.55; 47.309; 2997864.641; 13.378; 48.161; 
  349.85; 1; 725; 4.456; 29.099; 0.236; 38.398; 27838.55; 47.309; 2997911.95; 13.378; 48.161; 
  349.87; 1; 725; 4.456; 29.099; 0.236; 38.398; 27838.55; 47.309; 2997959.259; 13.378; 48.161; 
  349.88; 1; 725; 4.456; 29.1; 0.236; 38.398; 27838.55; 47.309; 2998006.568; 13.379; 48.164; 
  349.90; 1; 725; 4.456; 29.1; 0.236; 38.398; 27838.55; 47.309; 2998053.877; 13.379; 48.164; 
  349.92; 1; 725; 4.456; 29.1; 0.236; 38.398; 27838.55; 47.309; 2998101.186; 13.379; 48.164; 
  349.93; 1; 725; 4.456; 29.1; 0.236; 38.398; 27838.55; 47.309; 2998148.495; 13.379; 48.164; 
  349.95; 1; 725; 4.456; 29.101; 0.236; 38.398; 27838.55; 47.309; 2998195.804; 13.379; 48.164; 
  349.97; 1; 725; 4.456; 29.101; 0.236; 38.398; 27838.55; 47.309; 2998243.113; 13.379; 48.164; 
  349.98; 1; 725; 4.456; 29.101; 0.236; 38.398; 27838.55; 47.309; 2998290.422; 13.379; 48.164; 
  350.00; 1; 725; 4.456; 29.101; 0.236; 38.398; 27838.55; 47.309; 2998337.731; 13.379; 48.164; 
  350.02; 1; 725; 4.456; 29.102; 0.236; 38.398; 27838.55; 47.309; 2998385.04; 13.379; 48.164; 
  350.03; 1; 725; 4.456; 29.102; 0.236; 38.398; 27838.55; 47.309; 2998432.349; 13.379; 48.164; 
  350.05; 1; 725; 4.456; 29.102; 0.236; 38.398; 27838.55; 47.309; 2998479.658; 13.38; 48.168; 
  350.07; 1; 725; 4.456; 29.102; 0.236; 38.398; 27838.55; 47.309; 2998526.967; 13.38; 48.168; 
  350.08; 1; 725; 4.456; 29.102; 0.236; 38.398; 27838.55; 47.309; 2998574.276; 13.38; 48.168; 
  350.10; 1; 725; 4.456; 29.103; 0.236; 38.398; 27838.55; 47.309; 2998621.585; 13.38; 48.168; 
  350.12; 1; 725; 4.456; 29.103; 0.236; 38.398; 27838.55; 47.309; 2998668.894; 13.38; 48.168; 
  350.13; 1; 725; 4.456; 29.103; 0.236; 38.398; 27838.55; 47.309; 2998716.203; 13.38; 48.168; 
  350.15; 1; 725; 4.456; 29.103; 0.236; 38.398; 27838.55; 47.309; 2998763.512; 13.38; 48.168; 
  350.17; 1; 725; 4.456; 29.104; 0.236; 38.398; 27838.55; 47.309; 2998810.821; 13.38; 48.168; 
  350.18; 1; 725; 4.456; 29.104; 0.236; 38.398; 27838.55; 47.309; 2998858.13; 13.38; 48.168; 
  350.20; 1; 725; 4.456; 29.104; 0.236; 38.398; 27838.55; 47.309; 2998905.439; 13.381; 48.172; 
  350.22; 1; 725; 4.456; 29.104; 0.236; 38.398; 27838.55; 47.309; 2998952.748; 13.381; 48.172; 
  350.23; 1; 725; 4.456; 29.104; 0.236; 38.398; 27838.55; 47.309; 2999000.057; 13.381; 48.172; 
  350.25; 1; 725; 4.456; 29.105; 0.236; 38.398; 27838.55; 47.309; 2999047.366; 13.381; 48.172; 
  350.27; 1; 725; 4.456; 29.105; 0.236; 38.398; 27838.55; 47.309; 2999094.675; 13.381; 48.172; 
  350.28; 1; 725; 4.456; 29.105; 0.236; 38.398; 27838.55; 47.309; 2999141.984; 13.381; 48.172; 
  350.30; 1; 725; 4.456; 29.105; 0.236; 38.398; 27838.55; 47.309; 2999189.293; 13.381; 48.172; 
  350.32; 1; 725; 4.456; 29.106; 0.236; 38.398; 27838.55; 47.309; 2999236.602; 13.381; 48.172; 
  350.33; 1; 725; 4.456; 29.106; 0.236; 38.398; 27838.55; 47.309; 2999283.911; 13.381; 48.172; 
  350.35; 1; 725; 4.456; 29.106; 0.236; 38.398; 27838.55; 47.309; 2999331.22; 13.382; 48.175; 
  350.37; 1; 725; 4.456; 29.106; 0.236; 38.398; 27838.55; 47.309; 2999378.529; 13.382; 48.175; 
  350.38; 1; 725; 4.456; 29.107; 0.236; 38.398; 27838.55; 47.309; 2999425.838; 13.382; 48.175; 
  350.40; 1; 725; 4.456; 29.107; 0.236; 38.398; 27838.55; 47.309; 2999473.147; 13.382; 48.175; 
  350.42; 1; 725; 4.456; 29.107; 0.236; 38.398; 27838.55; 47.309; 2999520.456; 13.382; 48.175; 
  350.43; 1; 725; 4.456; 29.107; 0.236; 38.398; 27838.55; 47.309; 2999567.765; 13.382; 48.175; 
  350.45; 1; 725; 4.456; 29.107; 0.236; 38.398; 27838.55; 47.309; 2999615.074; 13.382; 48.175; 
  350.47; 1; 725; 4.456; 29.108; 0.236; 38.398; 27838.55; 47.309; 2999662.383; 13.382; 48.175; 
  350.48; 1; 725; 4.456; 29.108; 0.236; 38.398; 27838.55; 47.309; 2999709.692; 13.382; 48.175; 
  350.50; 1; 725; 4.456; 29.108; 0.236; 38.398; 27838.55; 47.309; 2999757.001; 13.382; 48.175; 
  350.52; 1; 725; 4.456; 29.108; 0.236; 38.398; 27838.55; 47.309; 2999804.31; 13.383; 48.179; 
  350.53; 1; 725; 4.456; 29.109; 0.236; 38.398; 27838.55; 47.309; 2999851.619; 13.383; 48.179; 
  350.55; 1; 725; 4.456; 29.109; 0.236; 38.398; 27838.55; 47.309; 2999898.928; 13.383; 48.179; 
  350.57; 1; 725; 4.456; 29.109; 0.236; 38.398; 27838.55; 47.309; 2999946.237; 13.383; 48.179; 
  350.58; 1; 725; 4.456; 29.109; 0.236; 38.398; 27838.55; 47.309; 2999993.546; 13.383; 48.179; 
  350.60; 1; 725; 4.456; 29.11; 0.236; 38.398; 27838.55; 47.309; 3000040.855; 13.383; 48.179; 
  350.62; 1; 725; 4.456; 29.11; 0.236; 38.398; 27838.55; 47.309; 3000088.164; 13.383; 48.179; 
  350.63; 1; 725; 4.456; 29.11; 0.236; 38.398; 27838.55; 47.309; 3000135.473; 13.383; 48.179; 
  350.65; 1; 725; 4.456; 29.11; 0.236; 38.398; 27838.55; 47.309; 3000182.782; 13.383; 48.179; 
  350.67; 1; 725; 4.456; 29.11; 0.236; 38.398; 27838.55; 47.309; 3000230.091; 13.384; 48.182; 
  350.68; 1; 725; 4.456; 29.111; 0.236; 38.398; 27838.55; 47.309; 3000277.4; 13.384; 48.182; 
  350.70; 1; 725; 4.456; 29.111; 0.236; 38.398; 27838.55; 47.309; 3000324.709; 13.384; 48.182; 
  350.72; 1; 725; 4.456; 29.111; 0.236; 38.398; 27838.55; 47.309; 3000372.018; 13.384; 48.182; 
  350.73; 1; 725; 4.456; 29.111; 0.236; 38.398; 27838.55; 47.309; 3000419.327; 13.384; 48.182; 
  350.75; 1; 725; 4.456; 29.112; 0.236; 38.398; 27838.55; 47.309; 3000466.636; 13.384; 48.182; 
  350.77; 1; 725; 4.456; 29.112; 0.236; 38.398; 27838.55; 47.309; 3000513.945; 13.384; 48.182; 
  350.78; 1; 725; 4.456; 29.112; 0.236; 38.398; 27838.55; 47.309; 3000561.254; 13.384; 48.182; 
  350.80; 1; 725; 4.456; 29.112; 0.236; 38.398; 27838.55; 47.309; 3000608.563; 13.384; 48.182; 
  350.82; 1; 725; 4.456; 29.113; 0.236; 38.398; 27838.55; 47.309; 3000655.872; 13.384; 48.182; 
  350.83; 1; 725; 4.456; 29.113; 0.236; 38.398; 27838.55; 47.309; 3000703.181; 13.385; 48.186; 
  350.85; 1; 725; 4.456; 29.113; 0.236; 38.398; 27838.55; 47.309; 3000750.49; 13.385; 48.186; 
  350.87; 1; 725; 4.456; 29.113; 0.236; 38.398; 27838.55; 47.309; 3000797.799; 13.385; 48.186; 
  350.88; 1; 725; 4.456; 29.113; 0.236; 38.398; 27838.55; 47.309; 3000845.108; 13.385; 48.186; 
  350.90; 1; 725; 4.456; 29.114; 0.236; 38.398; 27838.55; 47.309; 3000892.417; 13.385; 48.186; 
  350.92; 1; 725; 4.456; 29.114; 0.236; 38.398; 27838.55; 47.309; 3000939.726; 13.385; 48.186; 
  350.93; 1; 725; 4.456; 29.114; 0.236; 38.398; 27838.55; 47.309; 3000987.035; 13.385; 48.186; 
  350.95; 1; 725; 4.456; 29.114; 0.236; 38.398; 27838.55; 47.309; 3001034.344; 13.385; 48.186; 
  350.97; 1; 725; 4.456; 29.115; 0.236; 38.398; 27838.55; 47.309; 3001081.653; 13.385; 48.186; 
  350.98; 1; 725; 4.456; 29.115; 0.236; 38.398; 27838.55; 47.309; 3001128.962; 13.386; 48.19; 
  351.00; 1; 725; 4.456; 29.115; 0.236; 38.398; 27838.55; 47.309; 3001176.271; 13.386; 48.19; 
  351.02; 1; 725; 4.456; 29.115; 0.236; 38.398; 27838.55; 47.309; 3001223.58; 13.386; 48.19; 
  351.03; 1; 725; 4.456; 29.116; 0.236; 38.398; 27838.55; 47.309; 3001270.889; 13.386; 48.19; 
  351.05; 1; 725; 4.456; 29.116; 0.236; 38.398; 27838.55; 47.309; 3001318.198; 13.386; 48.19; 
  351.07; 1; 725; 4.456; 29.116; 0.236; 38.398; 27838.55; 47.309; 3001365.507; 13.386; 48.19; 
  351.08; 1; 725; 4.456; 29.116; 0.236; 38.398; 27838.55; 47.309; 3001412.816; 13.386; 48.19; 
  351.10; 1; 725; 4.456; 29.116; 0.236; 38.398; 27838.55; 47.309; 3001460.125; 13.386; 48.19; 
  351.12; 1; 725; 4.456; 29.117; 0.236; 38.398; 27838.55; 47.309; 3001507.434; 13.386; 48.19; 
  351.13; 1; 725; 4.456; 29.117; 0.236; 38.398; 27838.55; 47.309; 3001554.743; 13.386; 48.19; 
  351.15; 1; 725; 4.456; 29.117; 0.236; 38.398; 27838.55; 47.309; 3001602.052; 13.387; 48.193; 
  351.17; 1; 725; 4.456; 29.117; 0.236; 38.398; 27838.55; 47.309; 3001649.361; 13.387; 48.193; 
  351.18; 1; 725; 4.456; 29.118; 0.236; 38.398; 27838.55; 47.309; 3001696.67; 13.387; 48.193; 
  351.20; 1; 725; 4.456; 29.118; 0.236; 38.398; 27838.55; 47.309; 3001743.979; 13.387; 48.193; 
  351.22; 1; 725; 4.456; 29.118; 0.236; 38.398; 27838.55; 47.309; 3001791.288; 13.387; 48.193; 
  351.23; 1; 725; 4.456; 29.118; 0.236; 38.398; 27838.55; 47.309; 3001838.597; 13.387; 48.193; 
  351.25; 1; 725; 4.456; 29.118; 0.236; 38.398; 27838.55; 47.309; 3001885.906; 13.387; 48.193; 
  351.27; 1; 725; 4.456; 29.119; 0.236; 38.398; 27838.55; 47.309; 3001933.215; 13.387; 48.193; 
  351.28; 1; 725; 4.456; 29.119; 0.236; 38.398; 27838.55; 47.309; 3001980.524; 13.387; 48.193; 
  351.30; 1; 725; 4.456; 29.119; 0.236; 38.398; 27838.55; 47.309; 3002027.833; 13.388; 48.197; 
  351.32; 1; 725; 4.456; 29.119; 0.236; 38.398; 27838.55; 47.309; 3002075.142; 13.388; 48.197; 
  351.33; 1; 725; 4.456; 29.12; 0.236; 38.398; 27838.55; 47.309; 3002122.451; 13.388; 48.197; 
  351.35; 1; 725; 4.456; 29.12; 0.236; 38.398; 27838.55; 47.309; 3002169.76; 13.388; 48.197; 
  351.37; 1; 725; 4.456; 29.12; 0.236; 38.398; 27838.55; 47.309; 3002217.069; 13.388; 48.197; 
  351.38; 1; 725; 4.456; 29.12; 0.236; 38.398; 27838.55; 47.309; 3002264.378; 13.388; 48.197; 
  351.40; 1; 725; 4.456; 29.121; 0.236; 38.398; 27838.55; 47.309; 3002311.687; 13.388; 48.197; 
  351.42; 1; 725; 4.456; 29.121; 0.236; 38.398; 27838.55; 47.309; 3002358.996; 13.388; 48.197; 
  351.43; 1; 725; 4.456; 29.121; 0.236; 38.398; 27838.55; 47.309; 3002406.305; 13.388; 48.197; 
  351.45; 1; 725; 4.456; 29.121; 0.236; 38.398; 27838.55; 47.309; 3002453.614; 13.388; 48.197; 
  351.47; 1; 725; 4.456; 29.121; 0.236; 38.398; 27838.55; 47.309; 3002500.923; 13.389; 48.2; 
  351.48; 1; 725; 4.456; 29.122; 0.236; 38.398; 27838.55; 47.309; 3002548.232; 13.389; 48.2; 
  351.50; 1; 725; 4.456; 29.122; 0.236; 38.398; 27838.55; 47.309; 3002595.541; 13.389; 48.2; 
  351.52; 1; 725; 4.456; 29.122; 0.236; 38.398; 27838.55; 47.309; 3002642.85; 13.389; 48.2; 
  351.53; 1; 725; 4.456; 29.122; 0.236; 38.398; 27838.55; 47.309; 3002690.159; 13.389; 48.2; 
  351.55; 1; 725; 4.456; 29.123; 0.236; 38.398; 27838.55; 47.309; 3002737.468; 13.389; 48.2; 
  351.57; 1; 725; 4.456; 29.123; 0.236; 38.398; 27838.55; 47.309; 3002784.777; 13.389; 48.2; 
  351.58; 1; 725; 4.456; 29.123; 0.236; 38.398; 27838.55; 47.309; 3002832.086; 13.389; 48.2; 
  351.60; 1; 725; 4.456; 29.123; 0.236; 38.398; 27838.55; 47.309; 3002879.395; 13.389; 48.2; 
  351.62; 1; 725; 4.456; 29.124; 0.236; 38.398; 27838.55; 47.309; 3002926.704; 13.39; 48.204; 
  351.63; 1; 725; 4.456; 29.124; 0.236; 38.398; 27838.55; 47.309; 3002974.013; 13.39; 48.204; 
  351.65; 1; 725; 4.456; 29.124; 0.236; 38.398; 27838.55; 47.309; 3003021.322; 13.39; 48.204; 
  351.67; 1; 725; 4.456; 29.124; 0.236; 38.398; 27838.55; 47.309; 3003068.631; 13.39; 48.204; 
  351.68; 1; 725; 4.456; 29.124; 0.236; 38.398; 27838.55; 47.309; 3003115.94; 13.39; 48.204; 
  351.70; 1; 725; 4.456; 29.125; 0.236; 38.398; 27838.55; 47.309; 3003163.249; 13.39; 48.204; 
  351.72; 1; 725; 4.456; 29.125; 0.236; 38.398; 27838.55; 47.309; 3003210.558; 13.39; 48.204; 
  351.73; 1; 725; 4.456; 29.125; 0.236; 38.398; 27838.55; 47.309; 3003257.867; 13.39; 48.204; 
  351.75; 1; 725; 4.456; 29.125; 0.236; 38.398; 27838.55; 47.309; 3003305.176; 13.39; 48.204; 
  351.77; 1; 725; 4.456; 29.126; 0.236; 38.398; 27838.55; 47.309; 3003352.485; 13.39; 48.204; 
  351.78; 1; 725; 4.456; 29.126; 0.236; 38.398; 27838.55; 47.309; 3003399.794; 13.391; 48.208; 
  351.80; 1; 725; 4.456; 29.126; 0.236; 38.398; 27838.55; 47.309; 3003447.103; 13.391; 48.208; 
  351.82; 1; 725; 4.456; 29.126; 0.236; 38.398; 27838.55; 47.309; 3003494.412; 13.391; 48.208; 
  351.83; 1; 725; 4.456; 29.127; 0.236; 38.398; 27838.55; 47.309; 3003541.721; 13.391; 48.208; 
  351.85; 1; 725; 4.456; 29.127; 0.236; 38.398; 27838.55; 47.309; 3003589.03; 13.391; 48.208; 
  351.87; 1; 725; 4.456; 29.127; 0.236; 38.398; 27838.55; 47.309; 3003636.339; 13.391; 48.208; 
  351.88; 1; 725; 4.456; 29.127; 0.236; 38.398; 27838.55; 47.309; 3003683.648; 13.391; 48.208; 
  351.90; 1; 725; 4.456; 29.127; 0.236; 38.398; 27838.55; 47.309; 3003730.957; 13.391; 48.208; 
  351.92; 1; 725; 4.456; 29.128; 0.236; 38.398; 27838.55; 47.309; 3003778.266; 13.391; 48.208; 
  351.93; 1; 725; 4.456; 29.128; 0.236; 38.398; 27838.55; 47.309; 3003825.575; 13.392; 48.211; 
  351.95; 1; 725; 4.456; 29.128; 0.236; 38.398; 27838.55; 47.309; 3003872.884; 13.392; 48.211; 
  351.97; 1; 725; 4.456; 29.128; 0.236; 38.398; 27838.55; 47.309; 3003920.193; 13.392; 48.211; 
  351.98; 1; 725; 4.456; 29.129; 0.236; 38.398; 27838.55; 47.309; 3003967.502; 13.392; 48.211; 
  352.00; 1; 725; 4.456; 29.129; 0.236; 38.398; 27838.55; 47.309; 3004014.811; 13.392; 48.211; 
  352.02; 1; 725; 4.456; 29.129; 0.236; 38.398; 27838.55; 47.309; 3004062.12; 13.392; 48.211; 
  352.03; 1; 725; 4.456; 29.129; 0.236; 38.398; 27838.55; 47.309; 3004109.429; 13.392; 48.211; 
  352.05; 1; 725; 4.456; 29.13; 0.236; 38.398; 27838.55; 47.309; 3004156.738; 13.392; 48.211; 
  352.07; 1; 725; 4.456; 29.13; 0.236; 38.398; 27838.55; 47.309; 3004204.047; 13.392; 48.211; 
  352.08; 1; 725; 4.456; 29.13; 0.236; 38.398; 27838.55; 47.309; 3004251.356; 13.392; 48.211; 
  352.10; 1; 725; 4.456; 29.13; 0.236; 38.398; 27838.55; 47.309; 3004298.665; 13.393; 48.215; 
  352.12; 1; 725; 4.456; 29.13; 0.236; 38.398; 27838.55; 47.309; 3004345.974; 13.393; 48.215; 
  352.13; 1; 725; 4.456; 29.131; 0.236; 38.398; 27838.55; 47.309; 3004393.283; 13.393; 48.215; 
  352.15; 1; 725; 4.456; 29.131; 0.236; 38.398; 27838.55; 47.309; 3004440.592; 13.393; 48.215; 
  352.17; 1; 725; 4.456; 29.131; 0.236; 38.398; 27838.55; 47.309; 3004487.901; 13.393; 48.215; 
  352.18; 1; 725; 4.456; 29.131; 0.236; 38.398; 27838.55; 47.309; 3004535.21; 13.393; 48.215; 
  352.20; 1; 725; 4.456; 29.132; 0.236; 38.398; 27838.55; 47.309; 3004582.519; 13.393; 48.215; 
  352.22; 1; 725; 4.456; 29.132; 0.236; 38.398; 27838.55; 47.309; 3004629.828; 13.393; 48.215; 
  352.23; 1; 725; 4.456; 29.132; 0.236; 38.398; 27838.55; 47.309; 3004677.137; 13.393; 48.215; 
  352.25; 1; 725; 4.456; 29.132; 0.236; 38.398; 27838.55; 47.309; 3004724.446; 13.394; 48.218; 
  352.27; 1; 725; 4.456; 29.132; 0.236; 38.398; 27838.55; 47.309; 3004771.755; 13.394; 48.218; 
  352.28; 1; 725; 4.456; 29.133; 0.236; 38.398; 27838.55; 47.309; 3004819.064; 13.394; 48.218; 
  352.30; 1; 725; 4.456; 29.133; 0.236; 38.398; 27838.55; 47.309; 3004866.373; 13.394; 48.218; 
  352.32; 1; 725; 4.456; 29.133; 0.236; 38.398; 27838.55; 47.309; 3004913.682; 13.394; 48.218; 
  352.33; 1; 725; 4.456; 29.133; 0.236; 38.398; 27838.55; 47.309; 3004960.991; 13.394; 48.218; 
  352.35; 1; 725; 4.456; 29.134; 0.236; 38.398; 27838.55; 47.309; 3005008.3; 13.394; 48.218; 
  352.37; 1; 725; 4.456; 29.134; 0.236; 38.398; 27838.55; 47.309; 3005055.609; 13.394; 48.218; 
  352.38; 1; 725; 4.456; 29.134; 0.236; 38.398; 27838.55; 47.309; 3005102.918; 13.394; 48.218; 
  352.40; 1; 725; 4.456; 29.134; 0.236; 38.398; 27838.55; 47.309; 3005150.227; 13.394; 48.218; 
  352.42; 1; 725; 4.456; 29.135; 0.236; 38.398; 27838.55; 47.309; 3005197.536; 13.395; 48.222; 
  352.43; 1; 725; 4.456; 29.135; 0.236; 38.398; 27838.55; 47.309; 3005244.845; 13.395; 48.222; 
  352.45; 1; 725; 4.456; 29.135; 0.236; 38.398; 27838.55; 47.309; 3005292.154; 13.395; 48.222; 
  352.47; 1; 725; 4.456; 29.135; 0.236; 38.398; 27838.55; 47.309; 3005339.463; 13.395; 48.222; 
  352.48; 1; 725; 4.456; 29.135; 0.236; 38.398; 27838.55; 47.309; 3005386.772; 13.395; 48.222; 
  352.50; 1; 725; 4.456; 29.136; 0.236; 38.398; 27838.55; 47.309; 3005434.081; 13.395; 48.222; 
  352.52; 1; 725; 4.456; 29.136; 0.236; 38.398; 27838.55; 47.309; 3005481.39; 13.395; 48.222; 
  352.53; 1; 725; 4.456; 29.136; 0.236; 38.398; 27838.55; 47.309; 3005528.699; 13.395; 48.222; 
  352.55; 1; 725; 4.456; 29.136; 0.236; 38.398; 27838.55; 47.309; 3005576.008; 13.395; 48.222; 
  352.57; 1; 725; 4.456; 29.137; 0.236; 38.398; 27838.55; 47.309; 3005623.317; 13.396; 48.226; 
  352.58; 1; 725; 4.456; 29.137; 0.236; 38.398; 27838.55; 47.309; 3005670.626; 13.396; 48.226; 
  352.60; 1; 725; 4.456; 29.137; 0.236; 38.398; 27838.55; 47.309; 3005717.935; 13.396; 48.226; 
  352.62; 1; 725; 4.456; 29.137; 0.236; 38.398; 27838.55; 47.309; 3005765.244; 13.396; 48.226; 
  352.63; 1; 725; 4.456; 29.138; 0.236; 38.398; 27838.55; 47.309; 3005812.553; 13.396; 48.226; 
  352.65; 1; 725; 4.456; 29.138; 0.236; 38.398; 27838.55; 47.309; 3005859.862; 13.396; 48.226; 
  352.67; 1; 725; 4.456; 29.138; 0.236; 38.398; 27838.55; 47.309; 3005907.171; 13.396; 48.226; 
  352.68; 1; 725; 4.456; 29.138; 0.236; 38.398; 27838.55; 47.309; 3005954.48; 13.396; 48.226; 
  352.70; 1; 725; 4.456; 29.138; 0.236; 38.398; 27838.55; 47.309; 3006001.789; 13.396; 48.226; 
  352.72; 1; 725; 4.456; 29.139; 0.236; 38.398; 27838.55; 47.309; 3006049.098; 13.396; 48.226; 
  352.73; 1; 725; 4.456; 29.139; 0.236; 38.398; 27838.55; 47.309; 3006096.407; 13.397; 48.229; 
  352.75; 1; 725; 4.456; 29.139; 0.236; 38.398; 27838.55; 47.309; 3006143.716; 13.397; 48.229; 
  352.77; 1; 725; 4.456; 29.139; 0.236; 38.398; 27838.55; 47.309; 3006191.025; 13.397; 48.229; 
  352.78; 1; 725; 4.456; 29.14; 0.236; 38.398; 27838.55; 47.309; 3006238.334; 13.397; 48.229; 
  352.80; 1; 725; 4.456; 29.14; 0.236; 38.398; 27838.55; 47.309; 3006285.643; 13.397; 48.229; 
  352.82; 1; 725; 4.456; 29.14; 0.236; 38.398; 27838.55; 47.309; 3006332.952; 13.397; 48.229; 
  352.83; 1; 725; 4.456; 29.14; 0.236; 38.398; 27838.55; 47.309; 3006380.261; 13.397; 48.229; 
  352.85; 1; 725; 4.456; 29.141; 0.236; 38.398; 27838.55; 47.309; 3006427.57; 13.397; 48.229; 
  352.87; 1; 725; 4.456; 29.141; 0.236; 38.398; 27838.55; 47.309; 3006474.879; 13.397; 48.229; 
  352.88; 1; 725; 4.456; 29.141; 0.236; 38.398; 27838.55; 47.309; 3006522.188; 13.398; 48.233; 
  352.90; 1; 725; 4.456; 29.141; 0.236; 38.398; 27838.55; 47.309; 3006569.497; 13.398; 48.233; 
  352.92; 1; 725; 4.456; 29.141; 0.236; 38.398; 27838.55; 47.309; 3006616.806; 13.398; 48.233; 
  352.93; 1; 725; 4.456; 29.142; 0.236; 38.398; 27838.55; 47.309; 3006664.115; 13.398; 48.233; 
  352.95; 1; 725; 4.456; 29.142; 0.236; 38.398; 27838.55; 47.309; 3006711.424; 13.398; 48.233; 
  352.97; 1; 725; 4.456; 29.142; 0.236; 38.398; 27838.55; 47.309; 3006758.733; 13.398; 48.233; 
  352.98; 1; 725; 4.456; 29.142; 0.236; 38.398; 27838.55; 47.309; 3006806.042; 13.398; 48.233; 
  353.00; 1; 725; 4.456; 29.143; 0.236; 38.398; 27838.55; 47.309; 3006853.351; 13.398; 48.233; 
  353.02; 1; 725; 4.456; 29.143; 0.236; 38.398; 27838.55; 47.309; 3006900.66; 13.398; 48.233; 
  353.03; 1; 725; 4.456; 29.143; 0.236; 38.398; 27838.55; 47.309; 3006947.969; 13.398; 48.233; 
  353.05; 1; 725; 4.456; 29.143; 0.236; 38.398; 27838.55; 47.309; 3006995.278; 13.399; 48.236; 
  353.07; 1; 725; 4.456; 29.143; 0.236; 38.398; 27838.55; 47.309; 3007042.587; 13.399; 48.236; 
  353.08; 1; 725; 4.456; 29.144; 0.236; 38.398; 27838.55; 47.309; 3007089.896; 13.399; 48.236; 
  353.10; 1; 725; 4.456; 29.144; 0.236; 38.398; 27838.55; 47.309; 3007137.205; 13.399; 48.236; 
  353.12; 1; 725; 4.456; 29.144; 0.236; 38.398; 27838.55; 47.309; 3007184.514; 13.399; 48.236; 
  353.13; 1; 725; 4.456; 29.144; 0.236; 38.398; 27838.55; 47.309; 3007231.823; 13.399; 48.236; 
  353.15; 1; 725; 4.456; 29.145; 0.236; 38.398; 27838.55; 47.309; 3007279.132; 13.399; 48.236; 
  353.17; 1; 725; 4.456; 29.145; 0.236; 38.398; 27838.55; 47.309; 3007326.441; 13.399; 48.236; 
  353.18; 1; 725; 4.456; 29.145; 0.236; 38.398; 27838.55; 47.309; 3007373.75; 13.399; 48.236; 
  353.20; 1; 725; 4.456; 29.145; 0.236; 38.398; 27838.55; 47.309; 3007421.059; 13.4; 48.24; 
  353.22; 1; 725; 4.456; 29.146; 0.236; 38.398; 27838.55; 47.309; 3007468.368; 13.4; 48.24; 
  353.23; 1; 725; 4.456; 29.146; 0.236; 38.398; 27838.55; 47.309; 3007515.677; 13.4; 48.24; 
  353.25; 1; 725; 4.456; 29.146; 0.236; 38.398; 27838.55; 47.309; 3007562.986; 13.4; 48.24; 
  353.27; 1; 725; 4.456; 29.146; 0.236; 38.398; 27838.55; 47.309; 3007610.295; 13.4; 48.24; 
  353.28; 1; 725; 4.456; 29.146; 0.236; 38.398; 27838.55; 47.309; 3007657.604; 13.4; 48.24; 
  353.30; 1; 725; 4.456; 29.147; 0.236; 38.398; 27838.55; 47.309; 3007704.913; 13.4; 48.24; 
  353.32; 1; 725; 4.456; 29.147; 0.236; 38.398; 27838.55; 47.309; 3007752.222; 13.4; 48.24; 
  353.33; 1; 725; 4.456; 29.147; 0.236; 38.398; 27838.55; 47.309; 3007799.531; 13.4; 48.24; 
